,geometry,LAYER,MAP_NAME,NAME,min,max,mean,count,std,median
0,"POLYGON Z ((289583.7082967249 5130289.22604238 0, 289588.7052508601 5130289.051544896 0, 289588.356255893 5130279.057636626 0, 289583.3593017579 5130279.232134109 0, 289583.7082967249 5130289.22604238 0))",Coverage/Quad,User Created Features,2,0.18846134945206153,0.8730922751819676,0.4385587597458778,4444,0.07892090901094419,0.4365000402685732
1,"POLYGON Z ((289588.7052508601 5130289.051544896 0, 289593.7022049951 5130288.877047412 0, 289593.3532100281 5130278.883139142 0, 289588.356255893 5130279.057636626 0, 289588.7052508601 5130289.051544896 0))",Coverage/Quad,User Created Features,3,0.19321436439744438,0.8879712439556677,0.4452819937749959,4440,0.09108963064607323,0.4253038926521568
2,"POLYGON Z ((289593.7022049951 5130288.877047412 0, 289598.6991591303 5130288.702549929 0, 289598.3501641632 5130278.708641659 0, 289593.3532100281 5130278.883139142 0, 289593.7022049951 5130288.877047412 0))",Coverage/Quad,User Created Features,4,0.23222200809404508,0.8901471055138109,0.5528639621906736,4440,0.11244034321025762,0.5197460633326088
3,"POLYGON Z ((289598.6991591303 5130288.702549929 0, 289603.6961132654 5130288.528052446 0, 289603.3471182983 5130278.534144175 0, 289598.3501641632 5130278.708641659 0, 289598.6991591303 5130288.702549929 0))",Coverage/Quad,User Created Features,5,0.09082526509912402,0.8650828827231628,0.5302947234991199,4444,0.11057006617907778,0.5153917721426213
4,"POLYGON Z ((289603.6961132654 5130288.528052446 0, 289608.6930674004 5130288.353554962 0, 289608.3440724334 5130278.359646692 0, 289603.3471182983 5130278.534144175 0, 289603.6961132654 5130288.528052446 0))",Coverage/Quad,User Created Features,6,0.10469667318982387,0.9224502515247296,0.5366596028220669,4442,0.13273084482254663,0.4958131480537141
5,"POLYGON Z ((289608.6930674004 5130288.353554962 0, 289613.6900215356 5130288.179057478 0, 289613.3410265685 5130278.185149208 0, 289608.3440724334 5130278.359646692 0, 289608.6930674004 5130288.353554962 0))",Coverage/Quad,User Created Features,7,0.11535401750198886,0.8971087560448606,0.5078974946123235,4445,0.1296331690639436,0.475092936802974
6,"POLYGON Z ((289613.6900215356 5130288.179057478 0, 289618.6869756706 5130288.004559995 0, 289618.3379807036 5130278.010651724 0, 289613.3410265685 5130278.185149208 0, 289613.6900215356 5130288.179057478 0))",Coverage/Quad,User Created Features,8,0.13717693836978131,0.8894091415830546,0.5230993130737205,4446,0.13755298887255937,0.5019399478300353
7,"POLYGON Z ((289618.6869756706 5130288.004559995 0, 289623.6839298057 5130287.830062511 0, 289623.3349348387 5130277.836154241 0, 289618.3379807036 5130278.010651724 0, 289618.6869756706 5130288.004559995 0))",Coverage/Quad,User Created Features,9,0.3053282414984543,0.9347369760193371,0.5947246365530755,4437,0.12351576684792899,0.5873946500549652
8,"POLYGON Z ((289623.6839298057 5130287.830062511 0, 289628.6808839408 5130287.655565028 0, 289628.3318889738 5130277.661656758 0, 289623.3349348387 5130277.836154241 0, 289623.6839298057 5130287.830062511 0))",Coverage/Quad,User Created Features,10,0.3296518354896392,0.8965024982155603,0.604641379444694,4443,0.1139055450307811,0.5972783329789496
9,"POLYGON Z ((289628.6808839408 5130287.655565028 0, 289633.6778380759 5130287.481067544 0, 289633.3288431089 5130277.487159275 0, 289628.3318889738 5130277.661656758 0, 289628.6808839408 5130287.655565028 0))",Coverage/Quad,User Created Features,11,0.34253897550111356,0.8962822936357908,0.5853433872649966,4444,0.12113099345635095,0.5521232664751614
10,"POLYGON Z ((289633.6778380759 5130287.481067544 0, 289638.674792211 5130287.306570061 0, 289638.325797244 5130277.31266179 0, 289633.3288431089 5130277.487159275 0, 289633.6778380759 5130287.481067544 0))",Coverage/Quad,User Created Features,12,0.24862453531598513,0.9023595093524593,0.5873011037162288,4437,0.12848584243689629,0.5649514213745952
11,"POLYGON Z ((289583.3593017579 5130279.232134109 0, 289588.356255893 5130279.057636626 0, 289588.007260926 5130269.063728356 0, 289583.0103067909 5130269.238225839 0, 289583.3593017579 5130279.232134109 0))",Coverage/Quad,User Created Features,15,0.0030627871362940277,47.17604617604618,0.45987543442453105,4443,1.0206935226777516,0.4274522343912383
12,"POLYGON Z ((289588.356255893 5130279.057636626 0, 289593.3532100281 5130278.883139142 0, 289593.0042150611 5130268.889230872 0, 289588.007260926 5130269.063728356 0, 289588.356255893 5130279.057636626 0))",Coverage/Quad,User Created Features,16,0.022222222222222223,18.364785172704295,0.4615507478607575,4443,0.2861695942302806,0.4462962088664369
13,"POLYGON Z ((289593.3532100281 5130278.883139142 0, 289598.3501641632 5130278.708641659 0, 289598.0011691962 5130268.714733388 0, 289593.0042150611 5130268.889230872 0, 289593.3532100281 5130278.883139142 0))",Coverage/Quad,User Created Features,17,0.359038837664152,0.8831098713218752,0.5684385977538378,4437,0.11334567722787824,0.5328646356433434
14,"POLYGON Z ((289598.3501641632 5130278.708641659 0, 289603.3471182983 5130278.534144175 0, 289602.9981233313 5130268.540235905 0, 289598.0011691962 5130268.714733388 0, 289598.3501641632 5130278.708641659 0))",Coverage/Quad,User Created Features,18,0.25688073394495414,0.9630743698786433,0.7667506636051165,4444,0.12165168152945297,0.7999474642028461
15,"POLYGON Z ((289603.3471182983 5130278.534144175 0, 289608.3440724334 5130278.359646692 0, 289607.9950774664 5130268.365738422 0, 289602.9981233313 5130268.540235905 0, 289603.3471182983 5130278.534144175 0))",Coverage/Quad,User Created Features,19,0.37782204515272244,0.9697043733203029,0.7721458067977256,4443,0.12807260475669188,0.7909658817876021
16,"POLYGON Z ((289608.3440724334 5130278.359646692 0, 289613.3410265685 5130278.185149208 0, 289612.9920316015 5130268.191240938 0, 289607.9950774664 5130268.365738422 0, 289608.3440724334 5130278.359646692 0))",Coverage/Quad,User Created Features,20,0.3681298413869421,0.9656574785359241,0.8237082345435119,4437,0.09699189349168912,0.8463726884779517
17,"POLYGON Z ((289613.3410265685 5130278.185149208 0, 289618.3379807036 5130278.010651724 0, 289617.9889857366 5130268.016743454 0, 289612.9920316015 5130268.191240938 0, 289613.3410265685 5130278.185149208 0))",Coverage/Quad,User Created Features,21,0.41796875,0.9646358222629409,0.7549703015995125,4445,0.1028174655103662,0.7569788862122715
18,"POLYGON Z ((289618.3379807036 5130278.010651724 0, 289623.3349348387 5130277.836154241 0, 289622.9859398717 5130267.842245971 0, 289617.9889857366 5130268.016743454 0, 289618.3379807036 5130278.010651724 0))",Coverage/Quad,User Created Features,22,0.43732953871694535,0.948528386106849,0.7931542668838587,4444,0.07855843078591834,0.8070608950263127
19,"POLYGON Z ((289623.3349348387 5130277.836154241 0, 289628.3318889738 5130277.661656758 0, 289627.9828940068 5130267.667748488 0, 289622.9859398717 5130267.842245971 0, 289623.3349348387 5130277.836154241 0))",Coverage/Quad,User Created Features,23,0.42959746116585934,0.9541666666666667,0.8163058592385225,4441,0.09274633917446184,0.8381034981208442
20,"POLYGON Z ((289628.3318889738 5130277.661656758 0, 289633.3288431089 5130277.487159275 0, 289632.9798481419 5130267.493251004 0, 289627.9828940068 5130267.667748488 0, 289628.3318889738 5130277.661656758 0))",Coverage/Quad,User Created Features,24,0.38879645036051025,0.9799041944152355,0.8549329053170532,4446,0.08033279040066568,0.8789650049060487
21,"POLYGON Z ((289633.3288431089 5130277.487159275 0, 289638.325797244 5130277.31266179 0, 289637.976802277 5130267.31875352 0, 289632.9798481419 5130267.493251004 0, 289633.3288431089 5130277.487159275 0))",Coverage/Quad,User Created Features,25,0.3551296505073281,0.9820426487093153,0.8314732437774963,4440,0.10178013743694067,0.8595317814254453
22,"POLYGON Z ((289583.0103067909 5130269.238225839 0, 289588.007260926 5130269.063728356 0, 289587.658265959 5130259.069820086 0, 289582.6613118239 5130259.244317569 0, 289583.0103067909 5130269.238225839 0))",Coverage/Quad,User Created Features,28,0.33028679483138984,0.706400621922778,0.45948845220954265,4441,0.04905161321702031,0.45275612947266625
23,"POLYGON Z ((289588.007260926 5130269.063728356 0, 289593.0042150611 5130268.889230872 0, 289592.6552200941 5130258.895322602 0, 289587.658265959 5130259.069820086 0, 289588.007260926 5130269.063728356 0))",Coverage/Quad,User Created Features,29,0.26790401199850017,0.8031644169063952,0.4590279808376903,4446,0.06589201574218294,0.45522911320266213
24,"POLYGON Z ((289593.0042150611 5130268.889230872 0, 289598.0011691962 5130268.714733388 0, 289597.6521742292 5130258.720825118 0, 289592.6552200941 5130258.895322602 0, 289593.0042150611 5130268.889230872 0))",Coverage/Quad,User Created Features,30,0.3883248730964467,0.8837605305610324,0.559302544636402,4444,0.1096900763412215,0.5216589683070367
25,"POLYGON Z ((289598.0011691962 5130268.714733388 0, 289602.9981233313 5130268.540235905 0, 289602.6491283643 5130258.546327635 0, 289597.6521742292 5130258.720825118 0, 289598.0011691962 5130268.714733388 0))",Coverage/Quad,User Created Features,31,0.479844119338146,0.9524631792788217,0.7998188393748247,4438,0.08520459996125032,0.8173442240829396
26,"POLYGON Z ((289602.9981233313 5130268.540235905 0, 289607.9950774664 5130268.365738422 0, 289607.6460824994 5130258.371830151 0, 289602.6491283643 5130258.546327635 0, 289602.9981233313 5130268.540235905 0))",Coverage/Quad,User Created Features,32,0.4842207871329353,0.992106561420819,0.826574156386125,4443,0.08307734032161092,0.8502384446074835
27,"POLYGON Z ((289607.9950774664 5130268.365738422 0, 289612.9920316015 5130268.191240938 0, 289612.6430366345 5130258.197332668 0, 289607.6460824994 5130258.371830151 0, 289607.9950774664 5130268.365738422 0))",Coverage/Quad,User Created Features,33,0.5221987315010571,0.9939832659584469,0.8536500558862501,4439,0.06408094063859408,0.8645305211924559
28,"POLYGON Z ((289612.9920316015 5130268.191240938 0, 289617.9889857366 5130268.016743454 0, 289617.6399907696 5130258.022835184 0, 289612.6430366345 5130258.197332668 0, 289612.9920316015 5130268.191240938 0))",Coverage/Quad,User Created Features,34,0.526173285198556,0.9783210887630976,0.8013973078199094,4441,0.07453241678320693,0.8071640183140317
29,"POLYGON Z ((289617.9889857366 5130268.016743454 0, 289622.9859398717 5130267.842245971 0, 289622.6369449046 5130257.848337701 0, 289617.6399907696 5130258.022835184 0, 289617.9889857366 5130268.016743454 0))",Coverage/Quad,User Created Features,35,0.5658186785043537,0.9590697674418605,0.8613445755935185,4445,0.04891693581111615,0.8692396313364056
30,"POLYGON Z ((289622.9859398717 5130267.842245971 0, 289627.9828940068 5130267.667748488 0, 289627.6338990398 5130257.673840217 0, 289622.6369449046 5130257.848337701 0, 289622.9859398717 5130267.842245971 0))",Coverage/Quad,User Created Features,36,0.4467419635099913,0.9930570622694728,0.8735349487153057,4437,0.06330108255233777,0.8865657293919731
31,"POLYGON Z ((289627.9828940068 5130267.667748488 0, 289632.9798481419 5130267.493251004 0, 289632.6308531748 5130257.499342734 0, 289627.6338990398 5130257.673840217 0, 289627.9828940068 5130267.667748488 0))",Coverage/Quad,User Created Features,37,0.7223767383059418,0.9871368694898107,0.9028712015085635,4444,0.02975100746285796,0.9058931762165652
32,"POLYGON Z ((289632.9798481419 5130267.493251004 0, 289637.976802277 5130267.31875352 0, 289637.62780731 5130257.32484525 0, 289632.6308531748 5130257.499342734 0, 289632.9798481419 5130267.493251004 0))",Coverage/Quad,User Created Features,38,0.6641053787047201,0.9948424530582641,0.8980087941491968,4445,0.034304691727153884,0.9015670525238207
33,"POLYGON Z ((289582.6613118239 5130259.244317569 0, 289587.658265959 5130259.069820086 0, 289587.3092709919 5130249.075911815 0, 289582.3123168569 5130249.250409299 0, 289582.6613118239 5130259.244317569 0))",Coverage/Quad,User Created Features,41,0.32443115051810706,0.702318977756744,0.4351691601893033,4439,0.06006205514542431,0.41811014215744835
34,"POLYGON Z ((289587.658265959 5130259.069820086 0, 289592.6552200941 5130258.895322602 0, 289592.3062251271 5130248.901414332 0, 289587.3092709919 5130249.075911815 0, 289587.658265959 5130259.069820086 0))",Coverage/Quad,User Created Features,42,0.31233967271118973,0.6349546242479861,0.4172477840682126,4441,0.036502446740292314,0.41393182299385983
35,"POLYGON Z ((289592.6552200941 5130258.895322602 0, 289597.6521742292 5130258.720825118 0, 289597.3031792621 5130248.726916848 0, 289592.3062251271 5130248.901414332 0, 289592.6552200941 5130258.895322602 0))",Coverage/Quad,User Created Features,43,0.37685326117594004,0.9014397367338544,0.5257806470266254,4445,0.09224900836574525,0.4937651039149348
36,"POLYGON Z ((289597.6521742292 5130258.720825118 0, 289602.6491283643 5130258.546327635 0, 289602.3001333972 5130248.552419364 0, 289597.3031792621 5130248.726916848 0, 289597.6521742292 5130258.720825118 0))",Coverage/Quad,User Created Features,44,0.477052127022169,0.9767230405528278,0.7910791085701419,4441,0.08365142286352961,0.8051649194579391
37,"POLYGON Z ((289602.6491283643 5130258.546327635 0, 289607.6460824994 5130258.371830151 0, 289607.2970875324 5130248.377921881 0, 289602.3001333972 5130248.552419364 0, 289602.6491283643 5130258.546327635 0))",Coverage/Quad,User Created Features,45,0.5112709011014096,0.9660804020100503,0.8356720260550867,4446,0.08134578560553819,0.8565263636751657
38,"POLYGON Z ((289607.6460824994 5130258.371830151 0, 289612.6430366345 5130258.197332668 0, 289612.2940416674 5130248.203424398 0, 289607.2970875324 5130248.377921881 0, 289607.6460824994 5130258.371830151 0))",Coverage/Quad,User Created Features,46,0.5190857142857143,0.991175633361799,0.8482860688167753,4445,0.05954609011736637,0.8578368703656354
39,"POLYGON Z ((289612.6430366345 5130258.197332668 0, 289617.6399907696 5130258.022835184 0, 289617.2909958026 5130248.028926914 0, 289612.2940416674 5130248.203424398 0, 289612.6430366345 5130258.197332668 0))",Coverage/Quad,User Created Features,47,0.5244526740006535,0.9865962311755894,0.8341168549555684,4437,0.06627123050093915,0.8431461695839964
40,"POLYGON Z ((289617.6399907696 5130258.022835184 0, 289622.6369449046 5130257.848337701 0, 289622.2879499376 5130247.85442943 0, 289617.2909958026 5130248.028926914 0, 289617.6399907696 5130258.022835184 0))",Coverage/Quad,User Created Features,48,0.5151982190256015,0.9870638607998542,0.8675242291072214,4443,0.05618026519499479,0.8780975219824141
41,"POLYGON Z ((289622.6369449046 5130257.848337701 0, 289627.6338990398 5130257.673840217 0, 289627.2849040727 5130247.679931947 0, 289622.2879499376 5130247.85442943 0, 289622.6369449046 5130257.848337701 0))",Coverage/Quad,User Created Features,49,0.5633856759862121,0.9892110586648685,0.8988005969559769,4444,0.04845347245530271,0.9097179585135036
42,"POLYGON Z ((289627.6338990398 5130257.673840217 0, 289632.6308531748 5130257.499342734 0, 289632.2818582078 5130247.505434464 0, 289627.2849040727 5130247.679931947 0, 289627.6338990398 5130257.673840217 0))",Coverage/Quad,User Created Features,50,0.71867474881674,0.9830373179006187,0.9078847995585859,4437,0.0312012223869452,0.9132188200149365
43,"POLYGON Z ((289632.6308531748 5130257.499342734 0, 289637.62780731 5130257.32484525 0, 289637.2788123429 5130247.33093698 0, 289632.2818582078 5130247.505434464 0, 289632.6308531748 5130257.499342734 0))",Coverage/Quad,User Created Features,51,0.6871534741064056,0.9832974819688726,0.9057792434266252,4444,0.03127515374980618,0.9103485479450021
44,"POLYGON Z ((289582.3123168569 5130249.250409299 0, 289587.3092709919 5130249.075911815 0, 289586.9602760249 5130239.082003545 0, 289581.9633218899 5130239.256501028 0, 289582.3123168569 5130249.250409299 0))",Coverage/Quad,User Created Features,54,0.3180688675896344,0.7244889967890986,0.44010340396178527,4443,0.06383073823397985,0.4215879985364069
45,"POLYGON Z ((289587.3092709919 5130249.075911815 0, 289592.3062251271 5130248.901414332 0, 289591.95723016 5130238.907506062 0, 289586.9602760249 5130239.082003545 0, 289587.3092709919 5130249.075911815 0))",Coverage/Quad,User Created Features,55,0.3236825760833214,0.5827452015038586,0.4169153187333933,4437,0.038232324781948705,0.4113027625858926
46,"POLYGON Z ((289592.3062251271 5130248.901414332 0, 289597.3031792621 5130248.726916848 0, 289596.9541842951 5130238.733008577 0, 289591.95723016 5130238.907506062 0, 289592.3062251271 5130248.901414332 0))",Coverage/Quad,User Created Features,56,0.3854940034266134,0.9804147997598042,0.5481361122477066,4444,0.13801345636653128,0.49952781910769706
47,"POLYGON Z ((289597.3031792621 5130248.726916848 0, 289602.3001333972 5130248.552419364 0, 289601.9511384302 5130238.558511094 0, 289596.9541842951 5130238.733008577 0, 289597.3031792621 5130248.726916848 0))",Coverage/Quad,User Created Features,57,0.4506769825918762,0.9812751470133085,0.8229684401474441,4443,0.09988283447898491,0.8566619115549216
48,"POLYGON Z ((289602.3001333972 5130248.552419364 0, 289607.2970875324 5130248.377921881 0, 289606.9480925653 5130238.384013611 0, 289601.9511384302 5130238.558511094 0, 289602.3001333972 5130248.552419364 0))",Coverage/Quad,User Created Features,58,0.4824655894673848,0.9947050550177877,0.8131395407406297,4437,0.10118653255812238,0.8436423384745853
49,"POLYGON Z ((289607.2970875324 5130248.377921881 0, 289612.2940416674 5130248.203424398 0, 289611.9450467004 5130238.209516128 0, 289606.9480925653 5130238.384013611 0, 289607.2970875324 5130248.377921881 0))",Coverage/Quad,User Created Features,59,0.6098072087175188,0.9704359288202618,0.8554375525210849,4446,0.05566209720225461,0.8644482260651214
50,"POLYGON Z ((289612.2940416674 5130248.203424398 0, 289617.2909958026 5130248.028926914 0, 289616.9420008355 5130238.035018644 0, 289611.9450467004 5130238.209516128 0, 289612.2940416674 5130248.203424398 0))",Coverage/Quad,User Created Features,60,0.5531166455607148,0.9834864279079368,0.8219080524860843,4443,0.07467722430258995,0.8358495205311041
51,"POLYGON Z ((289617.2909958026 5130248.028926914 0, 289622.2879499376 5130247.85442943 0, 289621.9389549706 5130237.86052116 0, 289616.9420008355 5130238.035018644 0, 289617.2909958026 5130248.028926914 0))",Coverage/Quad,User Created Features,61,0.5934354882582283,0.982895540623091,0.8693462167215062,4442,0.053435941154715824,0.8798828556631895
52,"POLYGON Z ((289622.2879499376 5130247.85442943 0, 289627.2849040727 5130247.679931947 0, 289626.9359091057 5130237.686023677 0, 289621.9389549706 5130237.86052116 0, 289622.2879499376 5130247.85442943 0))",Coverage/Quad,User Created Features,62,0.6514304505097007,0.9911111111111112,0.8951364874907229,4445,0.04169297104755318,0.9016117548061363
53,"POLYGON Z ((289627.2849040727 5130247.679931947 0, 289632.2818582078 5130247.505434464 0, 289631.9328632408 5130237.511526193 0, 289626.9359091057 5130237.686023677 0, 289627.2849040727 5130247.679931947 0))",Coverage/Quad,User Created Features,63,0.7331567328918323,0.9814845985524322,0.9131300734821804,4439,0.028183464396765626,0.9163295099061523
54,"POLYGON Z ((289632.2818582078 5130247.505434464 0, 289637.2788123429 5130247.33093698 0, 289636.9298173759 5130237.33702871 0, 289631.9328632408 5130237.511526193 0, 289632.2818582078 5130247.505434464 0))",Coverage/Quad,User Created Features,64,0.7310447915055925,0.9838668373879641,0.9055465217372007,4442,0.03282968251897768,0.9113116484152064
55,"POLYGON Z ((289581.9633218899 5130239.256501028 0, 289586.9602760249 5130239.082003545 0, 289586.6112810579 5130229.088095275 0, 289581.6143269228 5130229.262592758 0, 289581.9633218899 5130239.256501028 0))",Coverage/Quad,User Created Features,67,0.32882677933051674,0.7206400554560684,0.44864661735745515,4446,0.07699724014482005,0.4224721878301427
56,"POLYGON Z ((289586.9602760249 5130239.082003545 0, 289591.95723016 5130238.907506062 0, 289591.608235193 5130228.913597791 0, 289586.6112810579 5130229.088095275 0, 289586.9602760249 5130239.082003545 0))",Coverage/Quad,User Created Features,68,0.3026335440832379,0.6316789862724392,0.40556118094102206,4442,0.03738385763587165,0.4012514726331672
57,"POLYGON Z ((289591.95723016 5130238.907506062 0, 289596.9541842951 5130238.733008577 0, 289596.6051893281 5130228.739100308 0, 289591.608235193 5130228.913597791 0, 289591.95723016 5130238.907506062 0))",Coverage/Quad,User Created Features,69,0.3354482194023741,0.9014149634698974,0.48957811962198133,4439,0.07714235402009036,0.472887393627548
58,"POLYGON Z ((289596.9541842951 5130238.733008577 0, 289601.9511384302 5130238.558511094 0, 289601.6021434632 5130228.564602824 0, 289596.6051893281 5130228.739100308 0, 289596.9541842951 5130238.733008577 0))",Coverage/Quad,User Created Features,70,0.4555497790486093,0.9719438877755511,0.8202954485650683,4443,0.0836697111513579,0.841757818146774
59,"POLYGON Z ((289601.9511384302 5130238.558511094 0, 289606.9480925653 5130238.384013611 0, 289606.5990975983 5130228.390105341 0, 289601.6021434632 5130228.564602824 0, 289601.9511384302 5130238.558511094 0))",Coverage/Quad,User Created Features,71,0.5456246102681355,0.9858481029718984,0.8412602479463314,4439,0.08387308530730252,0.8671922161855048
60,"POLYGON Z ((289606.9480925653 5130238.384013611 0, 289611.9450467004 5130238.209516128 0, 289611.5960517334 5130228.215607857 0, 289606.5990975983 5130228.390105341 0, 289606.9480925653 5130238.384013611 0))",Coverage/Quad,User Created Features,72,0.5329619312906221,0.9624427029424811,0.8572654638395993,4442,0.05870420906020515,0.8675096874123625
61,"POLYGON Z ((289611.9450467004 5130238.209516128 0, 289616.9420008355 5130238.035018644 0, 289616.5930058685 5130228.041110374 0, 289611.5960517334 5130228.215607857 0, 289611.9450467004 5130238.209516128 0))",Coverage/Quad,User Created Features,73,0.5732063296973421,0.9709805757079335,0.8374499878408789,4445,0.06483579767979451,0.8474457662701189
62,"POLYGON Z ((289616.9420008355 5130238.035018644 0, 289621.9389549706 5130237.86052116 0, 289621.5899600036 5130227.86661289 0, 289616.5930058685 5130228.041110374 0, 289616.9420008355 5130238.035018644 0))",Coverage/Quad,User Created Features,74,0.5058318286076814,0.9588055405648498,0.8285747099931926,4437,0.08201446467790573,0.8536784900368141
63,"POLYGON Z ((289621.9389549706 5130237.86052116 0, 289626.9359091057 5130237.686023677 0, 289626.5869141387 5130227.692115407 0, 289621.5899600036 5130227.86661289 0, 289621.9389549706 5130237.86052116 0))",Coverage/Quad,User Created Features,75,0.5746244177655317,0.9809081987688465,0.8818193505711467,4445,0.05229896919158633,0.8931164173882621
64,"POLYGON Z ((289626.9359091057 5130237.686023677 0, 289631.9328632408 5130237.511526193 0, 289631.5838682738 5130227.517617923 0, 289626.5869141387 5130227.692115407 0, 289626.9359091057 5130237.686023677 0))",Coverage/Quad,User Created Features,76,0.664275827356235,0.9793598564163924,0.915145305059987,4445,0.028064542498625587,0.9182600382409177
