,geometry,LAYER,MAP_NAME,NAME,min,max,mean,count,std,median
65,"POLYGON Z ((289631.9328632408 5130237.511526193 0, 289636.9298173759 5130237.33702871 0, 289636.5808224088 5130227.34312044 0, 289631.5838682738 5130227.517617923 0, 289631.9328632408 5130237.511526193 0))",Coverage/Quad,User Created Features,77,0.6015334063526835,0.9867067970905443,0.9009793239786977,4441,0.03597946878579177,0.907811825636599
66,"POLYGON Z ((289581.6143269228 5130229.262592758 0, 289586.6112810579 5130229.088095275 0, 289586.2622860909 5130219.094187004 0, 289581.2653319558 5130219.268684488 0, 289581.6143269228 5130229.262592758 0))",Coverage/Quad,User Created Features,80,0.3419829170721159,0.7076391554702495,0.45261618336011505,4442,0.06004659514197435,0.4356386238489135
67,"POLYGON Z ((289586.6112810579 5130229.088095275 0, 289591.608235193 5130228.913597791 0, 289591.259240226 5130218.919689521 0, 289586.2622860909 5130219.094187004 0, 289586.6112810579 5130229.088095275 0))",Coverage/Quad,User Created Features,81,0.3099119355443133,0.5899376214336844,0.42539775114185,4446,0.03759562524503993,0.4209727565719395
68,"POLYGON Z ((289591.608235193 5130228.913597791 0, 289596.6051893281 5130228.739100308 0, 289596.2561943611 5130218.745192038 0, 289591.259240226 5130218.919689521 0, 289591.608235193 5130228.913597791 0))",Coverage/Quad,User Created Features,82,0.35766423357664234,0.9007986548970156,0.5209542444585858,4441,0.08169941941322227,0.5019291476674851
69,"POLYGON Z ((289596.6051893281 5130228.739100308 0, 289601.6021434632 5130228.564602824 0, 289601.2531484962 5130218.570694554 0, 289596.2561943611 5130218.745192038 0, 289596.6051893281 5130228.739100308 0))",Coverage/Quad,User Created Features,83,0.5149847094801223,0.9606005380543261,0.8121237095732659,4446,0.08628654157775029,0.8360878196338899
70,"POLYGON Z ((289601.6021434632 5130228.564602824 0, 289606.5990975983 5130228.390105341 0, 289606.2501026313 5130218.39619707 0, 289601.2531484962 5130218.570694554 0, 289601.6021434632 5130228.564602824 0))",Coverage/Quad,User Created Features,84,0.5153276955602537,0.9632104894659792,0.8301000453002881,4443,0.07981797463769484,0.8548213577940094
71,"POLYGON Z ((289606.5990975983 5130228.390105341 0, 289611.5960517334 5130228.215607857 0, 289611.2470567664 5130218.221699587 0, 289606.2501026313 5130218.39619707 0, 289606.5990975983 5130228.390105341 0))",Coverage/Quad,User Created Features,85,0.5305206463195691,0.9790172642762284,0.8511714784679861,4437,0.05355490986315481,0.8578496042216359
72,"POLYGON Z ((289611.5960517334 5130228.215607857 0, 289616.5930058685 5130228.041110374 0, 289616.2440109015 5130218.047202104 0, 289611.2470567664 5130218.221699587 0, 289611.5960517334 5130228.215607857 0))",Coverage/Quad,User Created Features,86,0.5414622613629647,0.9606648199445983,0.8383967994572646,4443,0.060277606261256854,0.8506935687263556
73,"POLYGON Z ((289616.5930058685 5130228.041110374 0, 289621.5899600036 5130227.86661289 0, 289621.2409650366 5130217.87270462 0, 289616.2440109015 5130218.047202104 0, 289616.5930058685 5130228.041110374 0))",Coverage/Quad,User Created Features,87,0.536530815109344,0.9513966480446927,0.8298039342974849,4443,0.06671754440516892,0.8472396015816608
74,"POLYGON Z ((289621.5899600036 5130227.86661289 0, 289626.5869141387 5130227.692115407 0, 289626.2379191716 5130217.698207136 0, 289621.2409650366 5130217.87270462 0, 289621.5899600036 5130227.86661289 0))",Coverage/Quad,User Created Features,88,0.5585541646344768,0.9947575360419397,0.8809250350367263,4438,0.04926173967394972,0.8896948926830077
75,"POLYGON Z ((289626.5869141387 5130227.692115407 0, 289631.5838682738 5130227.517617923 0, 289631.2348733068 5130217.523709653 0, 289626.2379191716 5130217.698207136 0, 289626.5869141387 5130227.692115407 0))",Coverage/Quad,User Created Features,89,0.6454741379310345,0.9833167825223436,0.9099796285745554,4444,0.03364095227143861,0.9156064745883232
76,"POLYGON Z ((289631.5838682738 5130227.517617923 0, 289636.5808224088 5130227.34312044 0, 289636.2318274418 5130217.34921217 0, 289631.2348733068 5130217.523709653 0, 289631.5838682738 5130227.517617923 0))",Coverage/Quad,User Created Features,90,0.7156093166902586,0.9773290150504859,0.9044497213393392,4440,0.03293548519279497,0.909916955098895
77,"POLYGON Z ((289581.2653319558 5130219.268684488 0, 289586.2622860909 5130219.094187004 0, 289585.9132911239 5130209.100278734 0, 289580.9163369887 5130209.274776218 0, 289581.2653319558 5130219.268684488 0))",Coverage/Quad,User Created Features,93,0.3270251262706988,0.7661029147175243,0.47636226560333367,4437,0.06837949805537188,0.46118524895967855
78,"POLYGON Z ((289586.2622860909 5130219.094187004 0, 289591.259240226 5130218.919689521 0, 289590.9102452589 5130208.925781251 0, 289585.9132911239 5130209.100278734 0, 289586.2622860909 5130219.094187004 0))",Coverage/Quad,User Created Features,94,0.33987674047021227,0.7326067672031428,0.46502370236275314,4444,0.053410200631734316,0.4575527998706434
79,"POLYGON Z ((289591.259240226 5130218.919689521 0, 289596.2561943611 5130218.745192038 0, 289595.9071993941 5130208.751283768 0, 289590.9102452589 5130208.925781251 0, 289591.259240226 5130218.919689521 0))",Coverage/Quad,User Created Features,95,0.352576145744378,0.8581695027259211,0.5208299080950805,4442,0.07745029524276956,0.5012711781624286
80,"POLYGON Z ((289596.2561943611 5130218.745192038 0, 289601.2531484962 5130218.570694554 0, 289600.9041535291 5130208.576786283 0, 289595.9071993941 5130208.751283768 0, 289596.2561943611 5130218.745192038 0))",Coverage/Quad,User Created Features,96,0.478357091713858,0.9710648148148148,0.7857369704393142,4439,0.0926894216649718,0.8003298817923578
81,"POLYGON Z ((289601.2531484962 5130218.570694554 0, 289606.2501026313 5130218.39619707 0, 289605.9011076642 5130208.4022888 0, 289600.9041535291 5130208.576786283 0, 289601.2531484962 5130218.570694554 0))",Coverage/Quad,User Created Features,97,0.5017229496898691,0.9667190533419617,0.8251218991762621,4446,0.09592482628337425,0.8593651585721329
82,"POLYGON Z ((289606.2501026313 5130218.39619707 0, 289611.2470567664 5130218.221699587 0, 289610.8980617994 5130208.227791317 0, 289605.9011076642 5130208.4022888 0, 289606.2501026313 5130218.39619707 0))",Coverage/Quad,User Created Features,98,0.567621172678815,0.991654744873629,0.8473823422845493,4443,0.05889211319042434,0.8553775743707094
83,"POLYGON Z ((289611.2470567664 5130218.221699587 0, 289616.2440109015 5130218.047202104 0, 289615.8950159344 5130208.053293834 0, 289610.8980617994 5130208.227791317 0, 289611.2470567664 5130218.221699587 0))",Coverage/Quad,User Created Features,99,0.5438931297709924,0.9915594441585177,0.8336321708943065,4443,0.06408665360160648,0.8483923961511383
84,"POLYGON Z ((289616.2440109015 5130218.047202104 0, 289621.2409650366 5130217.87270462 0, 289620.8919700696 5130207.87879635 0, 289615.8950159344 5130208.053293834 0, 289616.2440109015 5130218.047202104 0))",Coverage/Quad,User Created Features,100,0.5700217419107303,0.9788270167266568,0.8373809117898061,4444,0.061009666857565106,0.8515187719837809
85,"POLYGON Z ((289621.2409650366 5130217.87270462 0, 289626.2379191716 5130217.698207136 0, 289625.8889242046 5130207.704298866 0, 289620.8919700696 5130207.87879635 0, 289621.2409650366 5130217.87270462 0))",Coverage/Quad,User Created Features,101,0.6270250368188512,0.9909781973101662,0.8898713473983442,4438,0.044214596170462604,0.8974662755036138
86,"POLYGON Z ((289626.2379191716 5130217.698207136 0, 289631.2348733068 5130217.523709653 0, 289630.8858783397 5130207.529801383 0, 289625.8889242046 5130207.704298866 0, 289626.2379191716 5130217.698207136 0))",Coverage/Quad,User Created Features,102,0.6429820378318233,0.9821305841924398,0.9012451175311952,4443,0.04383364082011757,0.9112682848416653
87,"POLYGON Z ((289631.2348733068 5130217.523709653 0, 289636.2318274418 5130217.34921217 0, 289635.8828324748 5130207.355303899 0, 289630.8858783397 5130207.529801383 0, 289631.2348733068 5130217.523709653 0))",Coverage/Quad,User Created Features,103,0.6507447354904982,0.9913562984619296,0.900954465006885,4443,0.0369805229125458,0.9075926771555481
88,"POLYGON Z ((289580.9163369887 5130209.274776218 0, 289585.9132911239 5130209.100278734 0, 289585.5642961568 5130199.106370464 0, 289580.5673420217 5130199.280867947 0, 289580.9163369887 5130209.274776218 0))",Coverage/Quad,User Created Features,106,0.3235970561177553,0.754885930078642,0.4841231429904726,4441,0.07759503871756503,0.4670766077376377
89,"POLYGON Z ((289585.9132911239 5130209.100278734 0, 289590.9102452589 5130208.925781251 0, 289590.5612502919 5130198.931872981 0, 289585.5642961568 5130199.106370464 0, 289585.9132911239 5130209.100278734 0))",Coverage/Quad,User Created Features,107,0.3700094852116927,0.7828209127962562,0.48992843168019806,4440,0.05688035174802212,0.48159134167507966
90,"POLYGON Z ((289590.9102452589 5130208.925781251 0, 289595.9071993941 5130208.751283768 0, 289595.558204427 5130198.757375497 0, 289590.5612502919 5130198.931872981 0, 289590.9102452589 5130208.925781251 0))",Coverage/Quad,User Created Features,108,0.37967651541222164,0.8699502608273687,0.5436483441455492,4443,0.08661625397965544,0.5201992851727499
91,"POLYGON Z ((289595.9071993941 5130208.751283768 0, 289600.9041535291 5130208.576786283 0, 289600.5551585621 5130198.582878014 0, 289595.558204427 5130198.757375497 0, 289595.9071993941 5130208.751283768 0))",Coverage/Quad,User Created Features,109,0.4936477748193229,0.9510180834401253,0.7947578542439169,4438,0.10229538378125058,0.8227871445519379
92,"POLYGON Z ((289600.9041535291 5130208.576786283 0, 289605.9011076642 5130208.4022888 0, 289605.5521126972 5130198.40838053 0, 289600.5551585621 5130198.582878014 0, 289600.9041535291 5130208.576786283 0))",Coverage/Quad,User Created Features,110,0.49967808856141355,0.9702266615443719,0.8485948388344494,4443,0.0764002867090983,0.8725791502024489
93,"POLYGON Z ((289605.9011076642 5130208.4022888 0, 289610.8980617994 5130208.227791317 0, 289610.5490668323 5130198.233883047 0, 289605.5521126972 5130198.40838053 0, 289605.9011076642 5130208.4022888 0))",Coverage/Quad,User Created Features,111,0.5558096980786825,0.9776705459362286,0.861854842476985,4444,0.06049917860518301,0.8718271684829106
94,"POLYGON Z ((289610.8980617994 5130208.227791317 0, 289615.8950159344 5130208.053293834 0, 289615.5460209674 5130198.059385563 0, 289610.5490668323 5130198.233883047 0, 289610.8980617994 5130208.227791317 0))",Coverage/Quad,User Created Features,112,0.5618628359592215,0.9722171449460794,0.8308480127941291,4437,0.07631323552273317,0.8461964805320771
95,"POLYGON Z ((289615.8950159344 5130208.053293834 0, 289620.8919700696 5130207.87879635 0, 289620.5429751025 5130197.88488808 0, 289615.5460209674 5130198.059385563 0, 289615.8950159344 5130208.053293834 0))",Coverage/Quad,User Created Features,113,0.578893833439288,0.9887242690441851,0.8430679304210025,4446,0.05378514607652941,0.8528808562620004
96,"POLYGON Z ((289620.8919700696 5130207.87879635 0, 289625.8889242046 5130207.704298866 0, 289625.5399292376 5130197.710390596 0, 289620.5429751025 5130197.88488808 0, 289620.8919700696 5130207.87879635 0))",Coverage/Quad,User Created Features,114,0.5203342618384401,0.9956983961162662,0.8841448904697067,4445,0.048953244622275814,0.8917464344750702
97,"POLYGON Z ((289625.8889242046 5130207.704298866 0, 289630.8858783397 5130207.529801383 0, 289630.5368833727 5130197.535893112 0, 289625.5399292376 5130197.710390596 0, 289625.8889242046 5130207.704298866 0))",Coverage/Quad,User Created Features,115,0.6185917621866733,0.9948064594660391,0.9027539389601654,4441,0.041405935525868895,0.9115923566878981
98,"POLYGON Z ((289630.8858783397 5130207.529801383 0, 289635.8828324748 5130207.355303899 0, 289635.5338375078 5130197.361395629 0, 289630.5368833727 5130197.535893112 0, 289630.8858783397 5130207.529801383 0))",Coverage/Quad,User Created Features,116,0.6396414543257125,0.9874583578287282,0.9075698719765003,4444,0.03518547189724347,0.913645026110204
99,"POLYGON Z ((289580.5673420217 5130199.280867947 0, 289585.5642961568 5130199.106370464 0, 289585.2153011898 5130189.112462194 0, 289580.2183470547 5130189.286959678 0, 289580.5673420217 5130199.280867947 0))",Coverage/Quad,User Created Features,119,0.28712986034652604,0.8591219694842273,0.4327276751456331,4446,0.07392088995735047,0.41119115831574715
100,"POLYGON Z ((289585.5642961568 5130199.106370464 0, 289590.5612502919 5130198.931872981 0, 289590.2122553249 5130188.93796471 0, 289585.2153011898 5130189.112462194 0, 289585.5642961568 5130199.106370464 0))",Coverage/Quad,User Created Features,120,0.325,0.8299591201090131,0.4654692135227433,4441,0.05279973408740495,0.4588735679495095
101,"POLYGON Z ((289590.5612502919 5130198.931872981 0, 289595.558204427 5130198.757375497 0, 289595.20920946 5130188.763467227 0, 289590.2122553249 5130188.93796471 0, 289590.5612502919 5130198.931872981 0))",Coverage/Quad,User Created Features,121,0.3549863760217984,0.8696486268174475,0.5327579574303526,4445,0.09487242795355942,0.508136168513527
102,"POLYGON Z ((289595.558204427 5130198.757375497 0, 289600.5551585621 5130198.582878014 0, 289600.2061635951 5130188.588969744 0, 289595.20920946 5130188.763467227 0, 289595.558204427 5130198.757375497 0))",Coverage/Quad,User Created Features,122,0.45056286450562866,0.96929298981426,0.8024216824338041,4443,0.09438168351791075,0.8238177424922334
103,"POLYGON Z ((289600.5551585621 5130198.582878014 0, 289605.5521126972 5130198.40838053 0, 289605.2031177302 5130188.41447226 0, 289600.2061635951 5130188.588969744 0, 289600.5551585621 5130198.582878014 0))",Coverage/Quad,User Created Features,123,0.44872918492550395,0.9781052631578947,0.8446840623193254,4437,0.0803875681980219,0.8671632102224196
104,"POLYGON Z ((289605.5521126972 5130198.40838053 0, 289610.5490668323 5130198.233883047 0, 289610.2000718653 5130188.239974776 0, 289605.2031177302 5130188.41447226 0, 289605.5521126972 5130198.40838053 0))",Coverage/Quad,User Created Features,124,0.5595687331536389,0.9781103141231758,0.8577155067832886,4443,0.05470828350871374,0.86476060812344
105,"POLYGON Z ((289610.5490668323 5130198.233883047 0, 289615.5460209674 5130198.059385563 0, 289615.1970260004 5130188.065477293 0, 289610.2000718653 5130188.239974776 0, 289610.5490668323 5130198.233883047 0))",Coverage/Quad,User Created Features,125,0.5717213114754098,0.9896157840083074,0.8315021520598692,4442,0.06032366273409255,0.8422263005430051
106,"POLYGON Z ((289615.5460209674 5130198.059385563 0, 289620.5429751025 5130197.88488808 0, 289620.1939801355 5130187.89097981 0, 289615.1970260004 5130188.065477293 0, 289615.5460209674 5130198.059385563 0))",Coverage/Quad,User Created Features,126,0.48437696072280084,0.9950422186071732,0.8236938859081182,4439,0.07963132100151427,0.842382313129794
107,"POLYGON Z ((289620.5429751025 5130197.88488808 0, 289625.5399292376 5130197.710390596 0, 289625.1909342706 5130187.716482325 0, 289620.1939801355 5130187.89097981 0, 289620.5429751025 5130197.88488808 0))",Coverage/Quad,User Created Features,127,0.5859634551495017,0.9943884261288909,0.884424311157216,4444,0.05107040834112218,0.8949807729280617
108,"POLYGON Z ((289625.5399292376 5130197.710390596 0, 289630.5368833727 5130197.535893112 0, 289630.1878884057 5130187.541984842 0, 289625.1909342706 5130187.716482325 0, 289625.5399292376 5130197.710390596 0))",Coverage/Quad,User Created Features,128,0.6373243395165823,0.9922845087402049,0.906048141398754,4439,0.034927214516691445,0.9111872446962709
109,"POLYGON Z ((289630.5368833727 5130197.535893112 0, 289635.5338375078 5130197.361395629 0, 289635.1848425408 5130187.367487359 0, 289630.1878884057 5130187.541984842 0, 289630.5368833727 5130197.535893112 0))",Coverage/Quad,User Created Features,129,0.7163265306122449,0.98625,0.9045930658375007,4444,0.033026466671097265,0.9099109021808054
110,"POLYGON Z ((289580.2183470547 5130189.286959678 0, 289585.2153011898 5130189.112462194 0, 289584.8663062228 5130179.118553923 0, 289579.8693520877 5130179.293051408 0, 289580.2183470547 5130189.286959678 0))",Coverage/Quad,User Created Features,132,0.34115212142117973,0.7098936455447314,0.49176476911812966,4444,0.07044055671487942,0.47924405140779275
111,"POLYGON Z ((289585.2153011898 5130189.112462194 0, 289590.2122553249 5130188.93796471 0, 289589.8632603579 5130178.94405644 0, 289584.8663062228 5130179.118553923 0, 289585.2153011898 5130189.112462194 0))",Coverage/Quad,User Created Features,133,0.366760693109205,0.6784614331667922,0.4943491561784632,4441,0.04278657581205114,0.4943316635908252
112,"POLYGON Z ((289590.2122553249 5130188.93796471 0, 289595.20920946 5130188.763467227 0, 289594.860214493 5130178.769558957 0, 289589.8632603579 5130178.94405644 0, 289590.2122553249 5130188.93796471 0))",Coverage/Quad,User Created Features,134,0.3455585464333782,0.8752542893332822,0.5435918754509532,4441,0.09547093361169319,0.5156326331216414
113,"POLYGON Z ((289595.20920946 5130188.763467227 0, 289600.2061635951 5130188.588969744 0, 289599.8571686281 5130178.595061474 0, 289594.860214493 5130178.769558957 0, 289595.20920946 5130188.763467227 0))",Coverage/Quad,User Created Features,135,0.4415112329420178,0.9592990390050876,0.7917552022063155,4446,0.099845951619765,0.8170993575796208
114,"POLYGON Z ((289600.2061635951 5130188.588969744 0, 289605.2031177302 5130188.41447226 0, 289604.8541227632 5130178.420563989 0, 289599.8571686281 5130178.595061474 0, 289600.2061635951 5130188.588969744 0))",Coverage/Quad,User Created Features,136,0.48979973797492043,0.9882049391817177,0.838892445528225,4442,0.08828306185832836,0.8679820008689172
115,"POLYGON Z ((289605.2031177302 5130188.41447226 0, 289610.2000718653 5130188.239974776 0, 289609.8510768983 5130178.246066506 0, 289604.8541227632 5130178.420563989 0, 289605.2031177302 5130188.41447226 0))",Coverage/Quad,User Created Features,137,0.6022656734947238,0.994659991656237,0.849420481098304,4443,0.058247027524766716,0.8512407516532443
116,"POLYGON Z ((289610.2000718653 5130188.239974776 0, 289615.1970260004 5130188.065477293 0, 289614.8480310334 5130178.071569023 0, 289609.8510768983 5130178.246066506 0, 289610.2000718653 5130188.239974776 0))",Coverage/Quad,User Created Features,138,0.5363128491620112,0.973343536764237,0.8266005282758104,4444,0.07481307557954647,0.8421232340459485
117,"POLYGON Z ((289615.1970260004 5130188.065477293 0, 289620.1939801355 5130187.89097981 0, 289619.8449851684 5130177.897071539 0, 289614.8480310334 5130178.071569023 0, 289615.1970260004 5130188.065477293 0))",Coverage/Quad,User Created Features,139,0.4844947287220365,0.9780746831106544,0.8139056944553563,4437,0.08403236643785283,0.8351752447110831
118,"POLYGON Z ((289620.1939801355 5130187.89097981 0, 289625.1909342706 5130187.716482325 0, 289624.8419393036 5130177.722574056 0, 289619.8449851684 5130177.897071539 0, 289620.1939801355 5130187.89097981 0))",Coverage/Quad,User Created Features,140,0.5468345696049681,0.9902660609993511,0.8755432062607523,4444,0.055274240064341555,0.8854642253438998
119,"POLYGON Z ((289625.1909342706 5130187.716482325 0, 289630.1878884057 5130187.541984842 0, 289629.8388934386 5130177.548076572 0, 289624.8419393036 5130177.722574056 0, 289625.1909342706 5130187.716482325 0))",Coverage/Quad,User Created Features,141,0.6361999099504727,0.9958887389991649,0.8976794329134544,4443,0.0394051948980899,0.9042643505518188
120,"POLYGON Z ((289630.1878884057 5130187.541984842 0, 289635.1848425408 5130187.367487359 0, 289634.8358475738 5130177.373579089 0, 289629.8388934386 5130177.548076572 0, 289630.1878884057 5130187.541984842 0))",Coverage/Quad,User Created Features,142,0.6661999439932792,0.9887798036465638,0.8997024851612347,4437,0.029333827479430623,0.9023719491234101
121,"POLYGON Z ((289579.8693520877 5130179.293051408 0, 289584.8663062228 5130179.118553923 0, 289584.5173112557 5130169.124645653 0, 289579.5203571207 5130169.299143137 0, 289579.8693520877 5130179.293051408 0))",Coverage/Quad,User Created Features,145,0.33525419387885774,0.687600071161715,0.4671923995573843,4441,0.06521658827388781,0.45100930961378927
122,"POLYGON Z ((289584.8663062228 5130179.118553923 0, 289589.8632603579 5130178.94405644 0, 289589.5142653909 5130168.95014817 0, 289584.5173112557 5130169.124645653 0, 289584.8663062228 5130179.118553923 0))",Coverage/Quad,User Created Features,146,0.2941599604369914,0.6829427083333334,0.4432976296075405,4443,0.049683904709999636,0.43557010365521004
123,"POLYGON Z ((289589.8632603579 5130178.94405644 0, 289594.860214493 5130178.769558957 0, 289594.5112195259 5130168.775650687 0, 289589.5142653909 5130168.95014817 0, 289589.8632603579 5130178.94405644 0))",Coverage/Quad,User Created Features,147,0.297317789782959,0.8931833370461127,0.5088818381178287,4437,0.09075453345270004,0.48729719860190934
124,"POLYGON Z ((289594.860214493 5130178.769558957 0, 289599.8571686281 5130178.595061474 0, 289599.5081736611 5130168.601153203 0, 289594.5112195259 5130168.775650687 0, 289594.860214493 5130178.769558957 0))",Coverage/Quad,User Created Features,148,0.48670876780731387,0.9795918367346939,0.7879035027050741,4444,0.10304743761562675,0.8082778252503096
125,"POLYGON Z ((289599.8571686281 5130178.595061474 0, 289604.8541227632 5130178.420563989 0, 289604.5051277961 5130168.42665572 0, 289599.5081736611 5130168.601153203 0, 289599.8571686281 5130178.595061474 0))",Coverage/Quad,User Created Features,149,0.5053558978259491,0.9776518477133052,0.8447960822712245,4444,0.08946072626294344,0.873595328813054
126,"POLYGON Z ((289604.8541227632 5130178.420563989 0, 289609.8510768983 5130178.246066506 0, 289609.5020819312 5130168.252158236 0, 289604.5051277961 5130168.42665572 0, 289604.8541227632 5130178.420563989 0))",Coverage/Quad,User Created Features,150,0.6106685852304846,0.9765008852406245,0.8572084630983916,4438,0.058740648475764115,0.8622039665170969
127,"POLYGON Z ((289609.8510768983 5130178.246066506 0, 289614.8480310334 5130178.071569023 0, 289614.4990360664 5130168.077660752 0, 289609.5020819312 5130168.252158236 0, 289609.8510768983 5130178.246066506 0))",Coverage/Quad,User Created Features,151,0.5559328428598378,0.9773095623987034,0.87958914804152,4446,0.04821466946390834,0.8884909614338192
128,"POLYGON Z ((289614.8480310334 5130178.071569023 0, 289619.8449851684 5130177.897071539 0, 289619.4959902014 5130167.903163269 0, 289614.4990360664 5130168.077660752 0, 289614.8480310334 5130178.071569023 0))",Coverage/Quad,User Created Features,152,0.5054659031754295,0.9937960449786739,0.8544015839891935,4445,0.06511197279185145,0.8715703444249854
129,"POLYGON Z ((289619.8449851684 5130177.897071539 0, 289624.8419393036 5130177.722574056 0, 289624.4929443366 5130167.728665786 0, 289619.4959902014 5130167.903163269 0, 289619.8449851684 5130177.897071539 0))",Coverage/Quad,User Created Features,153,0.5949553801902795,0.9874583578287282,0.8712630753434643,4440,0.04237227799840183,0.8773027539335821
130,"POLYGON Z ((289624.8419393036 5130177.722574056 0, 289629.8388934386 5130177.548076572 0, 289629.4898984716 5130167.554168302 0, 289624.4929443366 5130167.728665786 0, 289624.8419393036 5130177.722574056 0))",Coverage/Quad,User Created Features,154,0.7297350731514433,0.9915377495702763,0.9069445443499915,4444,0.02790852355159595,0.9096183792247785
131,"POLYGON Z ((289629.8388934386 5130177.548076572 0, 289634.8358475738 5130177.373579089 0, 289634.4868526067 5130167.379670818 0, 289629.4898984716 5130167.554168302 0, 289629.8388934386 5130177.548076572 0))",Coverage/Quad,User Created Features,155,0.664289871944121,0.9897056458098762,0.8989723166115691,4441,0.031317144208632484,0.9031402412937451
